id,f1,f2,f4,b3,b4,GNE_SNR_SEO,det_entropy_shannon_1_coef,det_entropy_shannon_2_coef,det_entropy_shannon_3_coef,det_entropy_shannon_4_coef,det_entropy_shannon_5_coef,det_entropy_shannon_6_coef,det_entropy_shannon_7_coef,det_entropy_shannon_8_coef,det_entropy_shannon_9_coef,det_entropy_shannon_10_coef,det_entropy_log_1_coef,det_entropy_log_2_coef,det_TKEO_mean_8_coef,det_TKEO_mean_9_coef,det_TKEO_std_1_coef,det_TKEO_std_3_coef,det_TKEO_std_6_coef,det_TKEO_std_8_coef,det_TKEO_std_9_coef,det_TKEO_std_10_coef,app_entropy_shannon_1_coef,app_entropy_shannon_2_coef,app_entropy_shannon_3_coef,app_entropy_shannon_4_coef,app_entropy_shannon_6_coef,app_entropy_shannon_7_coef,app_entropy_shannon_9_coef,app_det_TKEO_mean_2_coef,app_det_TKEO_mean_4_coef,app_det_TKEO_mean_5_coef,app_det_TKEO_mean_8_coef,app_det_TKEO_mean_9_coef,app_det_TKEO_mean_10_coef,app_TKEO_std_2_coef,app_TKEO_std_3_coef,app_TKEO_std_4_coef,app_TKEO_std_6_coef,app_TKEO_std_8_coef,app_TKEO_std_9_coef,app_TKEO_std_10_coef,det_LT_entropy_log_1_coef,det_LT_entropy_log_2_coef,app_LT_entropy_shannon_7_coef,app_LT_entropy_shannon_8_coef,app_LT_entropy_shannon_9_coef,app_LT_entropy_shannon_10_coef,tqwt_entropy_shannon_dec_10,tqwt_entropy_shannon_dec_11,tqwt_entropy_shannon_dec_12,tqwt_entropy_shannon_dec_13,tqwt_entropy_shannon_dec_14,tqwt_entropy_shannon_dec_15,tqwt_entropy_shannon_dec_16,tqwt_entropy_shannon_dec_17,tqwt_entropy_shannon_dec_18,tqwt_entropy_shannon_dec_19,tqwt_entropy_shannon_dec_20,tqwt_entropy_shannon_dec_23,tqwt_entropy_shannon_dec_27,tqwt_entropy_log_dec_1,tqwt_entropy_log_dec_2,tqwt_entropy_log_dec_3,tqwt_entropy_log_dec_4,tqwt_entropy_log_dec_5,tqwt_entropy_log_dec_6,tqwt_entropy_log_dec_7,tqwt_entropy_log_dec_8,tqwt_entropy_log_dec_9,tqwt_entropy_log_dec_10,tqwt_entropy_log_dec_11,tqwt_entropy_log_dec_12,tqwt_entropy_log_dec_13,tqwt_entropy_log_dec_14,tqwt_entropy_log_dec_15,tqwt_entropy_log_dec_16,tqwt_entropy_log_dec_17,tqwt_entropy_log_dec_18,tqwt_entropy_log_dec_19,tqwt_entropy_log_dec_20,tqwt_entropy_log_dec_21,tqwt_entropy_log_dec_23,tqwt_entropy_log_dec_24,tqwt_entropy_log_dec_25,tqwt_entropy_log_dec_26,tqwt_entropy_log_dec_27,tqwt_entropy_log_dec_28,tqwt_entropy_log_dec_31,tqwt_entropy_log_dec_32,tqwt_entropy_log_dec_33,tqwt_entropy_log_dec_34,tqwt_entropy_log_dec_35,tqwt_entropy_log_dec_36,tqwt_kurtosisValue_dec_1,tqwt_kurtosisValue_dec_27,class
41,927.5676558,1563.06072,3851.092198,55.03087789,160.0055033,488657.9434,4.9036,6.6561,-3.602,-107.7156,-313.4835,-2253.59,-147.9815,-570.9341,-215.8905,-8203.3515,-637.7139,-205.1753,9.5967,6.6404,0.03667,1.0394,64.2514,22.7572,14.7739,264.9464,-255890221.7,-305550797.6,-401234395.6,-577304247.8,-1657573203,-3257781605,-13254798757,12721.8035,119389.4888,310448.9364,3311501.363,6623598.072,13256650.19,69582.202,175857.9724,422001.4726,2060987.43,8726832.574,17513049.94,34988141.36,-1878.1811,-905.6306,-563903.2532,-1145133.744,-2465851.917,-5282872.519,271.3179,434.6894,1610.0351,2402.7754,1497.4479,1615.0464,1820.9774,867.767,486.708,248.5161,47.1875,92.9058,0.061858,-1788404.31,-1493749.599,-1248716.406,-1010440.704,-722789.6187,-517284.3423,-382121.5655,-293963.5603,-215722.1647,-164175.1599,-121597.8424,-65804.8176,-42032.3523,-43098.6008,-29721.1198,-19597.3631,-23828.7313,-22782.8301,-21924.9069,-25449.0437,-14987.8257,-11503.7812,-19956.338,-23690.538,-18931.5281,-15251.5316,-12006.1864,-5634.8126,-4381.3888,-3553.1597,-2970.0992,-2639.9909,-2699.486,64.2106,95.2361,0
42,599.833572,1264.511294,3841.728816,115.1341772,430.7127032,1704147.475,-51965.1793,-143348.4578,-269277.2513,-1375562.862,-567991.0226,-1685084.591,-528812.5945,-6503222.823,-655126.0056,-2025594.035,-429.4041,23.0419,56011.1791,4359.885,258.9897,2057.1207,17359.9971,108177.0804,10189.219,33419.0911,-20260233.44,-26471722.73,-38756040.3,-60484507.56,-202928728.8,-409766147.5,-1690807840,5197.889,27866.8945,63975.1562,484963.4899,960018.128,1876298.115,24254.6708,59199.5433,109675.4547,396836.3926,1382203.447,2474392.353,4930264.827,-1397.7029,-537.2999,-360275.0198,-736756.4545,-1591587.08,-3419232.079,30.0809,19.3624,31.1693,145.5974,281.0338,242.4344,427.1939,1145.4011,1221.4942,1003.3569,539.2765,203.9982,106.5337,-2035300.906,-1659769.5,-1280032.904,-985035.6283,-782444.5563,-607029.7727,-480069.0425,-397955.0316,-303043.5564,-230374.9659,-198129.6896,-149720.1676,-97288.2436,-69837.6493,-58636.0801,-39143.074,-20878.011,-11790.5551,-10679.969,-13566.0747,-13644.8914,-9093.382,-9871.4683,-5845.8785,-3895.6416,-4239.871,-7913.4691,-4891.2776,-4879.3991,-4252.4921,-3719.4471,-3009.2053,-2871.7808,135.7357,1.9036,0
42,621.2649367,1253.140461,3476.516077,815.6534328,675.3574929,1971020.343,-28321.5022,-35014.2068,-83851.3594,-244939.591,-715412.7348,-1259847.591,-944649.0625,-278136.6124,-246921.1836,-858840.9788,-520.5444,-73.1899,3245.1943,1855.2386,171.1782,695.1475,15232.065,4307.9133,3914.3686,9948.5605,-45624165.05,-56408526.56,-77676608.15,-117971644.6,-364895355.8,-726580882.2,-3013402239,4107.1137,35242.1807,79995.4863,748996.1094,1502377.052,3025849.085,19127.9964,53953.9618,123978.6297,513023.2817,1969192.132,4035811.727,8036596.631,-1572.5135,-667.4548,-419290.177,-856380.2951,-1847950.06,-3966274.817,33.4037,18.3505,46.7523,217.7873,428.22,389.8999,744.6675,1402.2306,1024.9018,1027.0848,478.7052,226.9943,123.6744,-1928231.115,-1586423.194,-1235996.597,-962390.2175,-762184.6601,-588352.1672,-465821.2793,-368599.3358,-283089.7153,-230785.071,-202445.4604,-142566.4383,-90073.0585,-63601.0801,-54186.3973,-32895.6823,-17312.5148,-10085.5249,-9549.467,-14488.303,-13385.3106,-8879.7606,-9809.8466,-5515.935,-3780.7045,-4153.2195,-8671.7035,-5591.0195,-4644.704,-3931.7455,-3403.3355,-2810.7649,-2860.6107,606.6262,2.7378,0
42,599.7469003,1285.070312,3706.034181,196.4786483,354.834783,2092866.097,3.008,4.9515,4.5379,-670.035,-617.2834,-614.3409,-5467.3293,-18401.1625,-24016.4816,-371087.2133,-667.4839,-211.4967,53.9253,260.4313,0.0092576,0.58019,23.4869,215.0859,387.9545,6356.1274,-46186984.22,-56112408.64,-75103149.72,-110425902.5,-328544601.4,-650675570.7,-2681766276,2641.3179,24969.0952,64921.6965,695402.6393,1393071.711,2804600.228,14364.8593,36760.5695,87991.8953,429794.3131,1811553.236,3747222.134,7422333.763,-1737.0544,-815.9629,-410536.4458,-836839.8657,-1806120.484,-3877100.145,29.8792,18.3216,55.0837,240.2759,417.8064,316.3462,568.7659,1187.4571,1045.2629,1000.6529,556.469,331.083,181.6093,-1935212.634,-1557195.04,-1189034.124,-922126.2838,-752634.0466,-601467.3133,-477918.273,-381206.9294,-293110.1376,-229193.837,-200236.7305,-139538.7389,-88865.445,-64514.3723,-56172.7754,-35826.1663,-20377.725,-12081.279,-8914.2499,-13718.6112,-13582.7381,-7308.6576,-10152.0199,-5849.6601,-3479.2963,-3340.4818,-5730.4837,-5104.7306,-4392.4689,-3691.2602,-3196.6151,-2651.5268,-2537.7495,1556.1101,1.5963,0
43,583.9896319,990.3723054,4153.980774,150.3448186,280.622422,1185368.796,5.4965,8.1683,-48.6467,-1064.4435,-938.9707,-381.0041,-228.2859,-492.7201,-138.1504,-4819.0709,-611.7347,-205.1061,7.8322,4.4773,0.018264,2.2375,15.478,21.808,9.1851,158.7126,-65091167.89,-78126838.85,-103040983,-148681714.6,-429353601.6,-847184225.6,-3467792109,3638.5459,33975.3829,88375.4359,942597.4214,1884918.362,3765809.88,19892.0443,50326.2344,119541.4778,586447.9374,2492734.967,4961671.351,9936700.833,-1718.9505,-827.3892,-433933.2098,-883056.0032,-1905104.512,-4088193.656,5.6767,2.4982,2.1067,10.2431,48.3138,125.6157,362.9504,869.1106,961.598,694.8078,566.5969,204.1305,83.2036,-1805443.857,-1524394.458,-1261518.992,-1073599.884,-844133.6123,-645832.0258,-505554.953,-412352.627,-341728.0389,-273766.2687,-242578.1088,-201224.5864,-138654.377,-94612.062,-67304.4613,-41627.5244,-23580.3085,-16994.9564,-15558.1287,-13841.203,-7566.6337,-9290.1592,-5548.5246,-2636.4281,-2378.0504,-4847.7793,-6639.3527,-5539.807,-4522.3631,-3874.468,-3596.3912,-3252.4518,-2474.2622,71.0989,3.1766,1
43,583.8923629,1005.06281,3944.736347,293.8634237,115.2333952,1675950.13,3.5661,11.4202,-60.0224,-1572.0062,-681.4841,-160.1685,-143.05,-1404.9489,-1044.6585,-4118.2448,-702.7397,-193.6965,33.3006,16.1777,0.013197,2.0647,7.9339,49.0442,35.3161,90.9349,-58328213.83,-70302863.9,-93234909.37,-135458333.5,-395323616.1,-781031570.6,-3203543019,3318.0832,31151.8919,80884.5962,860924.0394,1722252.834,3447161.32,18061.1322,45928.2166,110201.6607,537776.4449,2269043.139,4550275.32,9097763.215,-1797.1583,-813.2466,-426691.1482,-868736.1569,-1874439.07,-4022811.468,4.144,2.547,3.3832,33.7506,211.8221,551.2709,742.6308,1170.9735,1247.883,845.1286,696.5425,227.8892,258.5008,-1813739.983,-1606204.715,-1390996.24,-1080208.39,-796420.6564,-618665.2668,-500689.1467,-403693.446,-342831.9903,-281688.6231,-242953.1707,-194587.3928,-118491.4245,-74536.288,-46971.3602,-34459.4227,-20389.5273,-12278.452,-13316.783,-11665.4115,-10829.4729,-8766.374,-4550.2379,-1323.4764,-612.9468,-2435.995,-7200.4779,-5471.1084,-4520.9169,-3953.57,-3658.3115,-3147.3749,-2506.471,728.6365,1.5551,1
43,552.4793694,962.4044902,3932.249665,43.05733503,79.68626367,1286876.518,3.7177,9.2857,-123.9003,-753.465,-783.9192,-3577.3966,-1074.5965,-1761.2444,-1729.7794,-2162.5398,-657.6531,-214.9722,32.5173,22.2318,0.015004,2.9557,97.8758,57.6454,59.8881,69.3128,-60252140.21,-72642382.45,-96364751.73,-140037059.2,-408790653.2,-808030561.8,-3314121548,3437.56,32247.1974,83747.5649,891757.9349,1783668.225,3566874.986,18829.5037,47262.2658,113731.2145,555947.7794,2353959.313,4700334.248,9412155.783,-1752.933,-835,-429708.387,-874849.8358,-1887531.571,-4050727.053,4.8888,3.003,2.7905,24.3777,161.5674,455.0382,665.7818,938.2962,1056.5446,702.6836,500.0856,186.3497,229.9943,-1935247.525,-1691099.316,-1402007.543,-1150660.373,-882839.4409,-669387.8946,-508001.0173,-399071.2263,-336743.8765,-278166.1552,-239562.3008,-198628.4301,-125036.0287,-77812.9473,-49277.5393,-36026.9741,-23467.3915,-15374.5322,-16033.2669,-13879.3928,-11075.763,-9774.1433,-4286.9606,-1218.9336,-764.9489,-2735.5168,-6944.1663,-4857.1348,-4227.5571,-3823.1142,-3566.7822,-3169.1976,-2507.1312,13819.5972,1.6642,1
44,699.6057435,920.058828,3187.585892,126.161594,149.4539925,1889334.489,3.5982,10.4275,-114.604,-49.8043,-626.4942,-241.2877,-279.441,-5924.7141,-276.8257,-14051.0938,-656.6036,-195.1373,85.0168,7.4406,0.01309,3.2568,10.5944,204.8759,17.6196,411.2015,-49675010.79,-59747655.18,-78992639.69,-114250487.9,-331257669.7,-654175338.5,-2681078952,2859.7405,26911.6844,69945.916,742859.9238,1485403.203,2965038.66,15743.5177,39495.8344,95014.8683,466654.2493,1968913.776,3902108.752,7823183.47,-1732.4457,-808.3147,-411146.379,-837053.0817,-1806580.25,-3878107.449,179.4453,151.0907,40.6578,36.8389,147.1525,447.506,1211.0945,1551.3204,940.3379,949.1903,376.4185,211.1668,206.3083,-1978217.866,-1584727.094,-1246471.853,-980093.1185,-820965.1798,-678819.237,-479996.7918,-334333.7794,-247469.1809,-188145.1995,-150575.3825,-148745.168,-121470.8308,-77999.0181,-49443.9324,-26279.2149,-14693.2383,-14689.1755,-12132.6965,-16285.5103,-15218.5158,-8850.6585,-9318.9003,-4522.4137,-2684.6378,-3116.0993,-6576.1107,-5457.6252,-4633.8806,-4170.8525,-3488.5021,-2956.1474,-2925.4754,21.5266,1.6356,1
44,640.2324964,1014.593622,3491.28287,188.8686202,1178.13835,1586218.644,2.7469,9.5498,-8.356,-73.486,-567.798,-179.1626,-44.4783,-1449.5228,-62.4047,-3863.1702,-699.1167,-229.3948,27.042,2.6531,0.0083074,1.0747,5.4836,60.9388,6.1174,138.9904,-49141883.15,-59116038.15,-78115603.98,-113012933.1,-327629166.8,-646877917.1,-2653301377,2771.6309,26009.7398,67629.9639,723448.7093,1447046.914,2897244.946,15130.5025,38216.9232,91622.8164,448367.7621,1904597.665,3829855.165,7647176.014,-1776.6447,-832.7248,-410180.1398,-835232.2577,-1802679.988,-3869790.506,111.3033,103.1306,28.2829,44.0967,124.1688,310.8482,853.2135,1346.7413,1082.69,1069.5131,423.3878,254.6241,214.9148,-1968108.898,-1548023.213,-1236281.254,-976949.7849,-773902.1535,-631829.977,-480707.424,-353804.117,-265443.598,-196942.5431,-161680.4893,-158949.5714,-120290.2789,-82697.6422,-54551.3418,-30851.3038,-18159.7832,-13091.3616,-10490.5262,-15825.2663,-14657.2254,-8284.933,-9479.1703,-4575.7535,-2594.8527,-3003.8926,-6317.1213,-3416.4376,-2763.6713,-2720.5913,-2694.3785,-2791.6884,-2699.1829,51.7275,1.6695,1
44,658.6129272,963.4565436,3276.838557,270.4891454,832.3049647,1845732.126,3.177,9.3522,-8.5253,-563.5657,-564.9644,-1383.7144,-958.9234,-905.1179,-0.56153,-471.4413,-708.2123,-198.2424,20.0362,0.55823,0.010715,0.97492,39.7946,43.2909,1.0516,25.8492,-48399357.13,-58195402.04,-76854677.47,-111128742.9,-321714908.8,-635264889.9,-2605428873,2727.7618,25702.1007,66767.8573,713736.0203,1427517.152,2856456.619,14847.4483,37649.4772,90845.3598,442708.1528,1881672.656,3772125.245,7538591.761,-1783.3544,-805.5963,-408609.9004,-832029.236,-1795818.818,-3855158.254,107.6183,33.2521,14.8957,41.922,163.5041,445.2047,1012.7186,1484.9575,1092.3283,1018.3233,426.505,261.7827,252.2421,-1912109.412,-1574519.956,-1253453.058,-995353.1926,-830900.7084,-670242.9673,-451098.2436,-309902.7825,-233515.2919,-200010.1897,-187706.8191,-177049.1205,-117649.7261,-77790.4827,-52338.0372,-29411.5374,-16396.508,-13921.5055,-11339.3038,-15835.4221,-14752.4042,-8229.731,-8991.7469,-4131.5224,-2177.6417,-2545.5348,-5746.0899,-4411.0763,-3907.8093,-3614.3908,-3235.9596,-2721.6548,-2599.1075,665.994,1.6481,1
45,773.1425011,1304.09787,3494.664927,588.7485243,2117.057833,1143842.283,2.0101,6.2652,-22.2297,-52.6205,-263.1074,-305.9836,-427.4979,-398.0609,-193.4742,-264.9135,-758.3915,-274.1295,7.3402,3.956,0.0061309,1.4095,10.2635,15.3828,10.7883,13.4852,-62393141.24,-75065328.7,-99302134.58,-143850483.4,-417870821.3,-825173047.3,-3381496451,3511.1766,32883.9493,85539.1998,911868.357,1823817.273,3647554.612,19184.102,48441.6272,115960.3146,566863.5746,2406402.231,4810327.14,9625468.708,-1859.8238,-895.1547,-431583.8073,-878494.475,-1895336.528,-4067368.227,68.248,49.0583,245.2323,948.3952,1433.4063,1048.6452,1372.3753,1311.9905,785.3764,375.0479,275.7219,99.1437,40.0119,-1981045.498,-1543353.585,-1217463.672,-973422.5089,-807376.3139,-611696.7941,-431475.282,-321904.4722,-257360.552,-210509.8614,-190484.4422,-111440.0482,-64629.6912,-43249.4132,-40232.9304,-24352.8538,-17895.9445,-19325.629,-22073.6507,-17951.3655,-11932.0616,-11271.6197,-8023.7403,-4537.151,-3716.485,-5656.0849,-11999.4553,-6870.4079,-5484.3584,-4432.0736,-3486.5048,-2763.2037,-2549.9819,77.217,1.8696,0
45,767.2825387,1246.432203,3379.721163,570.9330559,261.2646752,1824648.357,5.4492,-31.2336,-348.1065,-6414.2569,-19543.7511,-2530.5023,-1759.6199,-25904.4468,-1273.7365,-1989.8183,-600.5212,-187.296,379.5123,18.0088,0.1335,7.4978,68.3358,734.9659,46.4218,61.4224,-57286244.27,-68660756.87,-90295998.59,-129992716,-373090951.2,-735637456.8,-3011719671,3164.1918,29562.1226,76515.7047,821496.8908,1642711.879,3287417.618,17081.3252,43601.1911,106021.1432,504090.8607,2163425.612,4345941.285,8676976.877,-1691.5799,-805.7158,-421396.8272,-857669.5538,-1850738.338,-3972275.165,42.0578,35.3659,162.7211,784.2977,1424.194,1195.8184,1150.9275,1194.5593,751.0607,364.4965,282.0189,199.5452,112.6807,-1965527.62,-1568581.7,-1280257.028,-1062826.285,-876837.3227,-668847.5759,-476743.5717,-353605.8188,-281672.2131,-234796.9316,-197265.62,-119657.1519,-68405.8577,-43550.6022,-37396.2988,-28037.3072,-19764.3145,-20576.0256,-21581.7108,-17916.4058,-11804.7009,-9350.8779,-7955.8794,-3944.9464,-3048.2433,-4306.3396,-10255.656,-6622.2088,-5302.4304,-4177.3687,-3388.6535,-2782.3408,-2386.6235,440.3332,2.7775,0
45,751.6601458,1344.033103,3546.49467,668.7359561,1392.604372,1666295.495,2.9292,9.2168,-42.8938,-522.7294,-898.522,-782.0478,-1286.2945,-12952.7216,-239.332,-12617.3149,-708.3229,-220.5851,183.2892,6.9686,0.010741,1.755,19.3672,412.4877,14.5111,386.4503,-68398448.2,-82207453.15,-108674535.6,-157249057.2,-455859765.3,-899493904.8,-3681219194,3872.5365,36267.1034,94155.9315,998746.1512,1997215.64,3988038.763,21211.3551,53448.7192,128798.7191,628980.7889,2645467.294,5249916.282,10522413.86,-1817.2364,-845.773,-439308.8582,-893926.3773,-1928380.913,-4137817.318,145.2317,98.0347,337.3347,1076.7611,1388.1492,994.2862,1323.9949,1186.4232,980.8311,479.8499,347.0399,70.1967,15.2997,-1950208.726,-1527111.448,-1232399.661,-1026959.229,-853956.7277,-593334.0929,-409215.6061,-301613.9604,-239962.3058,-194804.7498,-175221.6127,-103258.7759,-60822.1731,-43507.5506,-40825.6222,-25372.4513,-20257.4441,-16708.7524,-19464.2879,-16929.9726,-10969.689,-12907.7558,-7165.7843,-4262.4003,-4060.0067,-6960.5427,-12315.3683,-6965.6953,-5638.2391,-4526.2891,-3507.5101,-2763.9211,-2561.4508,1340.3534,2.5067,0
46,528.2442047,1124.088113,3442.303714,258.3472485,406.277151,1518535.069,-149564.078,-108973.7872,-198626.0277,-193367.342,-620716.8329,-195652.1203,-8143.8641,-47558.9228,-65819.8739,-1027580.578,-259.6064,4.1632,192.3489,637.4859,902.6743,2221.4517,1787.4588,737.2126,976.5925,16306.3862,-31015366.02,-37672261.83,-50361964.04,-74334192.52,-224292970,-445432560.9,-1846577079,3374.8679,19316.0654,44210.7382,469720.7793,942728.61,1905416.533,19113.2879,41342.3812,92506.4112,293014.2444,1215151.521,2591230.331,5073923.094,-1277.2341,-569.7863,-377074.7211,-770388.6433,-1663732.035,-3573320.524,9.321,6.3351,2.6207,14.4661,53.2844,79.0509,61.4169,134.6797,264.9558,315.0949,187.6704,80.4049,231.4331,-1823369.398,-1526241.795,-1192882.972,-973359.5328,-894479.7913,-795793.5625,-645638.5709,-474267.0054,-343225.8244,-261771.1518,-222560.9412,-201474.4137,-135929.0259,-94149.748,-72478.7621,-61679.2616,-43834.0968,-29688.4799,-22023.7007,-19996.6605,-18260.1164,-12534.6962,-10518.8319,-7146.1253,-3878.2755,-2560.2255,-3287.2911,-4154.8065,-3819.0276,-3843.3806,-3567.6643,-3052.9551,-2534.5353,4.4996,2.0663,1
46,372.7483076,1045.018036,3290.605748,958.9148812,428.331097,1570606.258,6.5769,-63.8959,-1819.7354,-3899.9758,-34970.6572,-9487.2765,-8679.5134,-15762.1091,-6137.444,-182522.896,-595.0714,-104.3295,132.8446,95.162,0.13176,23.6857,233.9187,374.1987,215.4871,3944.1543,-29369588.55,-35325279.69,-46675127.57,-67303646.33,-193846813.4,-383825095.2,-1575430436,1848.0692,17056.0417,43725.658,465741.439,930375.0392,1845317.385,9903.3309,25350.5629,61365.253,290342.1243,1249699.659,2415717.601,4869172.364,-1629.553,-686.1331,-366244.2314,-746171.0994,-1611838.147,-3462649.846,5.038,4.4774,2.6232,9.7964,35.9945,58.964,60.1951,116.5748,211.8866,258.437,166.5107,132.9826,256.9515,-1768803.525,-1536927.653,-1260898.51,-1021811.299,-899235.1404,-797810.9687,-645445.8354,-490137.6313,-368259.3741,-283125.1524,-236053.7013,-205456.9163,-144010.6792,-101246.4547,-76974.7906,-62727.6726,-45289.396,-31635.0054,-23994.5663,-21909.0203,-17113.8815,-11315.235,-9687.0154,-7113.2939,-3541.818,-2123.0344,-2627.1991,-4012.7434,-3839.1989,-3800.7105,-3368.2461,-3043.3386,-2504.4995,44.3844,1.719,1
46,464.608523,1081.278312,3217.212723,444.1761102,411.4106123,1584381.933,-26.6487,-51.7586,-885.1778,-4447.4536,-2520.2083,-2120.9316,-7382.7184,-34259.9849,-2862.32,-52198.309,-553.8522,-144.7347,474.4935,44.091,1.2547,11.4899,57.0147,875.8303,72.0637,1387.7231,-30424045.51,-36585611.4,-48212546.11,-69571472.18,-200625620.5,-395873106.3,-1626741894,1727.3611,16142.1663,41881.8717,452200.8651,904474.9603,1816308.963,9285.8057,23938.7215,57443.9192,276214.2306,1182243.271,2419219.571,4797633.899,-1587.4591,-724.9251,-368797.5762,-751543.8792,-1623355.569,-3487241.088,2.4335,2.6966,2.644,7.1766,23.1663,40.7054,45.1027,87.209,170.7131,218.122,138.4639,121.9965,184.9428,-1795097.535,-1542414.136,-1257258.498,-1035975.485,-913474.3091,-773284.9261,-622337.8292,-485117.6144,-379045.5905,-296189.2036,-242041.7113,-200957.8153,-147822.414,-105649.6805,-80323.5134,-66152.8527,-48155.5454,-32936.323,-24532.0931,-21818.6455,-17785.1012,-11086.3518,-9848.568,-8966.857,-5750.9164,-3313.5015,-2723.7543,-3989.3668,-3680.5529,-3827.0837,-3404.3705,-2970.2145,-2558.1596,17.8406,1.7114,1
47,742.6074205,1408.368729,3582.485991,159.8585893,107.2818923,1748883.011,5.9886,11.2942,-694.3163,-2696.0029,-2507.7176,-2565.7054,-262.9603,-4032.337,-607.1193,-18326.556,-548.9635,-155.1309,66.1347,14.335,0.023694,7.4031,61.8452,115.1484,26.1896,547.6817,-78981134.52,-94872654.98,-125382355.7,-181387210.6,-525343088.8,-1036637988,-4240479550,4405.2954,41399.2769,107288.8824,1140835.066,2281157.52,4554142.778,23956.4218,61076.3358,147111.5693,713320.377,3022102.666,5992275.894,12015598.54,-1672.1461,-790.503,-452192.5113,-919961.246,-1984121.705,-4256640.869,90.9257,108.8915,308.8081,806.7562,873.275,614.6716,965.7051,1305.7664,957.9899,285.5887,174.1176,46.8409,0.52367,-1990842.704,-1555009.835,-1218805.21,-899556.9936,-679771.1507,-554894.7381,-459114.6915,-345573.4318,-271675.6155,-198412.3503,-159701.7241,-103232.1737,-66866.2594,-53164.8084,-46053.017,-30877.0384,-18231.3756,-17012.1789,-22095.001,-20549.4711,-14053.538,-13406.9821,-7635.0057,-5502.6635,-6022.6171,-11533.581,-12326.2189,-7541.0857,-5499.0965,-4241.0226,-3533.9191,-3078.4733,-3138.237,3916.068,9.102,0
47,744.9800929,1418.349263,3686.914656,294.4943364,683.1447996,1841103.443,5.612,3.4963,-839.5235,-1516.3883,-5598.3657,-9163.5163,-5468.1454,-85350.3337,-3925.5654,-152041.7163,-650.4395,-224.8593,933.3879,63.6414,0.079946,10.425,242.665,2136.8356,141.6793,3431.6293,-73483530.15,-88314704.15,-116850746,-169070097.5,-490357385.5,-967748296.3,-3956440358,4272.804,39787.4583,103176.0496,1086546.102,2172048.247,4323307.663,23328.0119,58802.2804,142044.9876,693145.2997,2898378.792,5671638.911,11405261.15,-1771.7046,-853.9441,-445889.7589,-907094.7755,-1956575.356,-4197915.574,69.5877,122.5542,431.9273,1053.7435,1117.4083,642.6106,962.0686,1212.6475,1022.2579,294.6132,148.1074,40.1205,3.481,-2062941.985,-1631069.181,-1251986.005,-928650.3773,-702043.311,-559615.9007,-470541.9655,-391773.4441,-298249.0371,-215464.2922,-163339.225,-99482.0396,-62392.0965,-48028.8139,-46903.1965,-30492.51,-19790.0232,-16170.7218,-22770.969,-21894.3062,-14854.0052,-13986.7742,-7700.7843,-5065.3233,-5121.3889,-9109.353,-12035.5342,-6956.926,-5353.0351,-4299.2982,-3418.1805,-2748.9309,-2576.8089,16470.0199,12.8597,0
47,770.6152586,1380.798748,3538.496344,410.2666278,1389.568202,1687862.206,2.8206,9.3133,-12.4532,-771.4158,-447.561,-1628.6633,-171.9074,-971.322,-207.5723,-5635.9022,-709.583,-221.3814,13.0249,5.0841,0.0094285,1.2089,37.0011,43.9599,7.6492,161.3299,-70732446.1,-84837275.85,-111798396.6,-161223172.8,-464783279.4,-916440795.2,-3748547919,3906.0598,36723.9213,95386.943,1015938.045,2031541.802,4058878.366,21399.6397,53901.1116,130058.0896,634799.2745,2687380.387,5349675.368,10710449.49,-1820.3774,-849.9109,-440992.1103,-897238.3896,-1935472.493,-4152936.017,72.7573,85.6822,290.4282,813.2378,1004.3597,782.2792,1106.0252,1063.4354,911.0923,289.0264,165.8187,51.6041,8.9614,-1965270.226,-1529369.679,-1188055.067,-908758.3189,-691813.5509,-555975.5958,-459176.381,-374200.4349,-283799.9366,-216090.0456,-172100.1771,-108200.6512,-67728.097,-50924.9813,-44401.9012,-28029.4106,-22269.912,-17387.4956,-23290.3461,-21711.3374,-13983.1929,-13424.0472,-7025.4691,-4267.2006,-4268.7164,-7741.4494,-11378.381,-6503.2949,-5071.2192,-3998.5074,-3273.4345,-2649.926,-2501.0401,124.2468,5.0288,0
48,612.6398899,1132.428983,4010.43504,1956.981543,153.6690054,1761234.728,11.3563,-7.0083,-31.6318,-57.9658,-693.3504,-1499.6814,-96.0745,-9624.6213,-10079.1742,-209643.9424,-491.8193,-131.9593,49.9577,132.9755,0.092742,1.5383,47.9718,202.6408,223.2118,4067.4075,-248873609,-297975718.1,-392628599.9,-567440108.4,-1641355876,-3228222210,-13152989781,12418.28,116649.1228,303368.584,3235870.326,6475100.008,12985797.84,68052.5441,171827.2467,412170.653,2013591.246,8493702.868,17207731.82,34288452.79,-1730.1594,-831.0003,-562940.3603,-1143483.8,-2462323.908,-5275357.436,1.9745,2.1138,9.2975,76.5133,221.7648,329.798,672.2295,1547.8354,532.7417,1065.7781,173.9659,238.3105,0.24815,-1675089.055,-1337269.737,-1078031.38,-819209.4319,-618787.0756,-491457.2243,-409239.2201,-347764.9745,-321565.5095,-299549.4777,-245143.6892,-167465.6078,-104076.0039,-71770.6559,-55275.5929,-35611.5879,-15124.8604,-6882.2806,-8112.2093,-20989.7974,-12035.1623,-8555.3033,-16600.2608,-21599.1745,-17753.9615,-15137.2053,-12614.4792,-5936.9685,-4974.3764,-4147.3804,-3244.2031,-2598.5559,-3040.8154,5.7503,177.6304,0
